Drugname,Price,Search Query,Date,Price_prev,Price Changed,Form,Company,Region,Category
Progut,7,AD,10/7/2024 15:48,1,TRUE,Capsule,CureWell,North America,Esomeprazole
Progut,7,AD,10/7/2024 15:48,7,TRUE,Syrup,CureWell,Africa,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Injection,BioTech,Africa,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Ointment,CureWell,Africa,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Ointment,CureWell,Asia,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Injection,PharmaCorp,Middle East,Esomeprazole
Progut,1,AD,10/7/2024 15:48,56,TRUE,Injection,CureWell,Africa,Esomeprazole
Progut,1,AD,10/7/2024 15:48,2,TRUE,Syrup,MediHealth,Europe,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Syrup,CureWell,Europe,Esomeprazole
Progut,56,AD,10/7/2024 15:48,1,TRUE,Ointment,BioTech,Africa,Esomeprazole
Progut,56,AD,10/7/2024 15:48,56,TRUE,Capsule,CureWell,Europe,Esomeprazole
Progut,56,AD,10/7/2024 15:48,2,TRUE,Injection,CureWell,Middle East,Esomeprazole
Progut,56,AD,10/7/2024 15:48,1,TRUE,Tablet,BioTech,North America,Esomeprazole
Progut,2,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,Asia,Esomeprazole
Progut,2,AD,10/7/2024 15:48,56,TRUE,Injection,PharmaCorp,North America,Esomeprazole
Progut,2,AD,10/7/2024 15:48,2,TRUE,Capsule,BioTech,Africa,Esomeprazole
Progut,2,AD,10/7/2024 15:48,1,TRUE,Injection,CureWell,Asia,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Syrup,BioTech,Middle East,Esomeprazole
Progut,1,AD,10/7/2024 15:48,56,TRUE,Syrup,PharmaCorp,Asia,Esomeprazole
Progut,1,AD,10/7/2024 15:48,2,TRUE,Ointment,BioTech,Europe,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Tablet,MedGen,Europe,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Injection,CureWell,Africa,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,Africa,Esomeprazole
Progut,1,AD,10/7/2024 15:48,70,TRUE,Tablet,PharmaCorp,Middle East,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Tablet,BioTech,North America,Esomeprazole
Progut,70,AD,10/7/2024 15:48,1,TRUE,Tablet,MedGen,Europe,Esomeprazole
Progut,70,AD,10/7/2024 15:48,70,TRUE,Capsule,PharmaCorp,Asia,Esomeprazole
Progut,70,AD,10/7/2024 15:48,1,TRUE,Injection,MediHealth,Africa,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Syrup,BioTech,Europe,Esomeprazole
Progut,1,AD,10/7/2024 15:48,70,TRUE,Tablet,PharmaCorp,Asia,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Syrup,PharmaCorp,Europe,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Syrup,BioTech,Europe,Esomeprazole
Progut,5,AD,10/7/2024 15:48,5,TRUE,Syrup,BioTech,Middle East,Esomeprazole
Progut,5,AD,10/7/2024 15:48,1,TRUE,Capsule,MedGen,North America,Esomeprazole
Progut,1,AD,10/7/2024 15:48,5,TRUE,Injection,MedGen,Asia,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Ointment,BioTech,Asia,Esomeprazole
Progut,1,AD,10/7/2024 15:48,1,TRUE,Capsule,PharmaCorp,Middle East,Esomeprazole
Provair,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,North America,Montelukast Sodium
Provair,2,AD,10/7/2024 15:48,2,TRUE,Injection,BioTech,Europe,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,Europe,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Tablet,BioTech,Asia,Montelukast Sodium
Provair,44,AD,10/7/2024 15:48,42,TRUE,Injection,CureWell,Europe,Montelukast Sodium
Provair,44,AD,10/7/2024 15:48,1,TRUE,Injection,MedGen,Europe,Montelukast Sodium
Provair,44,AD,10/7/2024 15:48,13,TRUE,Capsule,CureWell,Europe,Montelukast Sodium
Provair,44,AD,10/7/2024 15:48,1,TRUE,Tablet,BioTech,Asia,Montelukast Sodium
Provair,44,AD,10/7/2024 15:48,1,TRUE,Injection,MediHealth,Middle East,Montelukast Sodium
Provair,44,AD,10/7/2024 15:48,3,TRUE,Tablet,PharmaCorp,Asia,Montelukast Sodium
Provair,44,AD,10/7/2024 15:48,1,TRUE,Injection,PharmaCorp,North America,Montelukast Sodium
Provair,44,AD,10/7/2024 15:48,2,TRUE,Tablet,BioTech,Asia,Montelukast Sodium
Provair,44,AD,10/7/2024 15:48,1,TRUE,Injection,CureWell,Asia,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,42,TRUE,Capsule,BioTech,Europe,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Tablet,PharmaCorp,Asia,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,13,TRUE,Tablet,BioTech,Africa,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Capsule,MedGen,Asia,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Syrup,PharmaCorp,Asia,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,3,TRUE,Injection,CureWell,Asia,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Tablet,MedGen,North America,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,2,TRUE,Injection,CureWell,North America,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Ointment,PharmaCorp,Africa,Montelukast Sodium
Provair,14,AD,10/7/2024 15:48,42,TRUE,Syrup,MedGen,Asia,Montelukast Sodium
Provair,14,AD,10/7/2024 15:48,1,TRUE,Syrup,CureWell,Europe,Montelukast Sodium
Provair,14,AD,10/7/2024 15:48,13,TRUE,Capsule,BioTech,Asia,Montelukast Sodium
Provair,14,AD,10/7/2024 15:48,1,TRUE,Syrup,PharmaCorp,Africa,Montelukast Sodium
Provair,14,AD,10/7/2024 15:48,1,TRUE,Capsule,PharmaCorp,North America,Montelukast Sodium
Provair,14,AD,10/7/2024 15:48,3,TRUE,Capsule,MediHealth,Middle East,Montelukast Sodium
Provair,14,AD,10/7/2024 15:48,1,TRUE,Ointment,CureWell,Europe,Montelukast Sodium
Provair,14,AD,10/7/2024 15:48,2,TRUE,Syrup,PharmaCorp,North America,Montelukast Sodium
Provair,14,AD,10/7/2024 15:48,1,TRUE,Capsule,PharmaCorp,Europe,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,42,TRUE,Capsule,PharmaCorp,Asia,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Syrup,PharmaCorp,Europe,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,13,TRUE,Tablet,CureWell,Asia,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Syrup,CureWell,Europe,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Injection,MediHealth,Middle East,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,3,TRUE,Ointment,BioTech,North America,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Capsule,PharmaCorp,North America,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,2,TRUE,Syrup,CureWell,Middle East,Montelukast Sodium
Provair,1,AD,10/7/2024 15:48,1,TRUE,Tablet,BioTech,Asia,Montelukast Sodium
Renova,1,AD,10/7/2024 15:48,42,TRUE,Injection,PharmaCorp,Europe,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Capsule,CureWell,Europe,Paracetamol
Renova,1,AD,10/7/2024 15:48,13,TRUE,Syrup,BioTech,North America,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Syrup,MedGen,Africa,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Syrup,BioTech,Africa,Paracetamol
Renova,1,AD,10/7/2024 15:48,3,TRUE,Tablet,BioTech,Africa,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Tablet,PharmaCorp,Africa,Paracetamol
Renova,1,AD,10/7/2024 15:48,2,TRUE,Syrup,PharmaCorp,Middle East,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Syrup,MediHealth,Europe,Paracetamol
Renova,3,AD,10/7/2024 15:48,42,TRUE,Syrup,MediHealth,Middle East,Paracetamol
Renova,3,AD,10/7/2024 15:48,1,TRUE,Syrup,BioTech,Asia,Paracetamol
Renova,3,AD,10/7/2024 15:48,13,TRUE,Ointment,MedGen,Africa,Paracetamol
Renova,3,AD,10/7/2024 15:48,1,TRUE,Ointment,MediHealth,North America,Paracetamol
Renova,3,AD,10/7/2024 15:48,1,TRUE,Injection,MedGen,Europe,Paracetamol
Renova,3,AD,10/7/2024 15:48,3,TRUE,Syrup,CureWell,Africa,Paracetamol
Renova,3,AD,10/7/2024 15:48,1,TRUE,Capsule,BioTech,Africa,Paracetamol
Renova,3,AD,10/7/2024 15:48,2,TRUE,Injection,MedGen,North America,Paracetamol
Renova,3,AD,10/7/2024 15:48,1,TRUE,Syrup,PharmaCorp,Middle East,Paracetamol
Renova,1,AD,10/7/2024 15:48,42,TRUE,Capsule,MedGen,Europe,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Tablet,CureWell,Middle East,Paracetamol
Renova,1,AD,10/7/2024 15:48,13,TRUE,Capsule,BioTech,North America,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Syrup,CureWell,Africa,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,Europe,Paracetamol
Renova,1,AD,10/7/2024 15:48,3,TRUE,Syrup,MediHealth,North America,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Injection,MediHealth,Asia,Paracetamol
Renova,1,AD,10/7/2024 15:48,2,TRUE,Syrup,CureWell,Africa,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Tablet,MediHealth,Middle East,Paracetamol
Renova,2,AD,10/7/2024 15:48,42,TRUE,Ointment,BioTech,North America,Paracetamol
Renova,2,AD,10/7/2024 15:48,1,TRUE,Capsule,MedGen,Europe,Paracetamol
Renova,2,AD,10/7/2024 15:48,13,TRUE,Syrup,CureWell,Africa,Paracetamol
Renova,2,AD,10/7/2024 15:48,1,TRUE,Injection,MediHealth,Europe,Paracetamol
Renova,2,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,Africa,Paracetamol
Renova,2,AD,10/7/2024 15:48,3,TRUE,Tablet,MedGen,Asia,Paracetamol
Renova,2,AD,10/7/2024 15:48,1,TRUE,Capsule,BioTech,Europe,Paracetamol
Renova,2,AD,10/7/2024 15:48,2,TRUE,Capsule,MedGen,Europe,Paracetamol
Renova,2,AD,10/7/2024 15:48,1,TRUE,Injection,MedGen,Middle East,Paracetamol
Renova,1,AD,10/7/2024 15:48,42,TRUE,Capsule,MediHealth,North America,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Capsule,MediHealth,North America,Paracetamol
Renova,1,AD,10/7/2024 15:48,13,TRUE,Ointment,MedGen,Asia,Paracetamol
Renova,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MediHealth,Asia,Paracetamol
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Ointment,CureWell,Asia,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,3,TRUE,Capsule,PharmaCorp,North America,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Ointment,PharmaCorp,Europe,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,2,TRUE,Syrup,PharmaCorp,Africa,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,North America,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Injection,CureWell,Middle East,Cetirizine Hydrochloride
Rhinil,5,AD,10/7/2024 15:48,5,TRUE,Tablet,MediHealth,North America,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Tablet,BioTech,Europe,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,3,TRUE,Capsule,PharmaCorp,Europe,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Injection,CureWell,Asia,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,92,TRUE,Injection,MedGen,Europe,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Injection,PharmaCorp,Africa,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,3,TRUE,Capsule,MedGen,Asia,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Tablet,MedGen,Asia,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Tablet,CureWell,Middle East,Cetirizine Hydrochloride
Rhinil,108,AD,10/7/2024 15:48,1,TRUE,Ointment,CureWell,Middle East,Cetirizine Hydrochloride
Rhinil,108,AD,10/7/2024 15:48,92,TRUE,Ointment,PharmaCorp,Asia,Cetirizine Hydrochloride
Rhinil,108,AD,10/7/2024 15:48,1,TRUE,Capsule,PharmaCorp,North America,Cetirizine Hydrochloride
Rhinil,108,AD,10/7/2024 15:48,3,TRUE,Ointment,BioTech,Europe,Cetirizine Hydrochloride
Rhinil,108,AD,10/7/2024 15:48,1,TRUE,Syrup,PharmaCorp,Europe,Cetirizine Hydrochloride
Rhinil,108,AD,10/7/2024 15:48,1,TRUE,Capsule,MediHealth,Middle East,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Ointment,CureWell,Africa,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,92,TRUE,Ointment,CureWell,Middle East,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Injection,BioTech,North America,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,3,TRUE,Syrup,PharmaCorp,Europe,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Tablet,CureWell,Europe,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Ointment,PharmaCorp,Africa,Cetirizine Hydrochloride
Rhinil,4,AD,10/7/2024 15:48,1,TRUE,Capsule,BioTech,Middle East,Cetirizine Hydrochloride
Rhinil,4,AD,10/7/2024 15:48,92,TRUE,Tablet,CureWell,North America,Cetirizine Hydrochloride
Rhinil,4,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,Africa,Cetirizine Hydrochloride
Rhinil,4,AD,10/7/2024 15:48,3,TRUE,Capsule,CureWell,North America,Cetirizine Hydrochloride
Rhinil,4,AD,10/7/2024 15:48,1,TRUE,Tablet,BioTech,Europe,Cetirizine Hydrochloride
Rhinil,4,AD,10/7/2024 15:48,1,TRUE,Syrup,MedGen,Europe,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Tablet,MediHealth,Middle East,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,92,TRUE,Injection,CureWell,Africa,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Capsule,CureWell,Asia,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,3,TRUE,Tablet,BioTech,North America,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Capsule,MediHealth,Europe,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Ointment,PharmaCorp,Africa,Cetirizine Hydrochloride
Rhinil,1,AD,10/7/2024 15:48,1,TRUE,Syrup,MedGen,Africa,Cetirizine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,92,TRUE,Injection,MediHealth,North America,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Injection,BioTech,Europe,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,3,TRUE,Ointment,PharmaCorp,Asia,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Capsule,BioTech,Asia,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MediHealth,Europe,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Syrup,BioTech,Africa,Fexofenadine Hydrochloride
Ritch,3,AD,10/7/2024 15:48,1,TRUE,Capsule,PharmaCorp,Africa,Fexofenadine Hydrochloride
Ritch,3,AD,10/7/2024 15:48,3,TRUE,Injection,CureWell,Asia,Fexofenadine Hydrochloride
Ritch,3,AD,10/7/2024 15:48,3,TRUE,Ointment,PharmaCorp,Africa,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Syrup,CureWell,Asia,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,Middle East,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Capsule,CureWell,Asia,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Tablet,BioTech,North America,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,,TRUE,Injection,PharmaCorp,North America,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,2,TRUE,Injection,MedGen,North America,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Tablet,PharmaCorp,Europe,Fexofenadine Hydrochloride
Ritch,2,AD,10/7/2024 15:48,2,TRUE,Capsule,BioTech,Middle East,Fexofenadine Hydrochloride
Ritch,2,AD,10/7/2024 15:48,1,TRUE,Capsule,MediHealth,Middle East,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Ointment,PharmaCorp,Middle East,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Capsule,BioTech,Africa,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Tablet,MediHealth,Europe,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Capsule,PharmaCorp,Asia,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MediHealth,Middle East,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Tablet,MediHealth,Asia,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Capsule,BioTech,Europe,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Syrup,BioTech,North America,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Syrup,PharmaCorp,North America,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Tablet,BioTech,Middle East,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Injection,MedGen,Europe,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Injection,PharmaCorp,North America,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Tablet,MediHealth,Asia,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Ointment,BioTech,Middle East,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Syrup,PharmaCorp,Africa,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,,TRUE,Syrup,MediHealth,Europe,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Syrup,BioTech,Europe,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,5,TRUE,Injection,PharmaCorp,North America,Fexofenadine Hydrochloride
Ritch,6,AD,10/7/2024 15:48,5,TRUE,Syrup,PharmaCorp,Asia,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Ointment,CureWell,Asia,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Injection,MediHealth,Europe,Fexofenadine Hydrochloride
Ritch,1,AD,10/7/2024 15:48,1,TRUE,Tablet,BioTech,Asia,Fexofenadine Hydrochloride
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Syrup,MedGen,North America,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Syrup,CureWell,Europe,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,2,TRUE,Injection,MedGen,Asia,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Capsule,MedGen,Europe,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Injection,BioTech,Middle East,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Injection,PharmaCorp,Africa,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Tablet,CureWell,Asia,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Ointment,PharmaCorp,Middle East,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Capsule,CureWell,Middle East,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Injection,PharmaCorp,Middle East,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Syrup,PharmaCorp,North America,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Tablet,PharmaCorp,North America,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Capsule,CureWell,Europe,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Syrup,MediHealth,Middle East,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,2,TRUE,Capsule,MedGen,Africa,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MediHealth,Asia,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Syrup,BioTech,Europe,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Injection,CureWell,North America,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Injection,MediHealth,North America,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Syrup,MediHealth,Asia,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Injection,PharmaCorp,North America,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Ointment,BioTech,Africa,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Capsule,CureWell,Africa,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Tablet,CureWell,Europe,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Injection,CureWell,Europe,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Capsule,PharmaCorp,North America,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,2,TRUE,Syrup,MediHealth,Europe,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Syrup,CureWell,Europe,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Syrup,MedGen,Asia,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,Africa,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Injection,CureWell,Africa,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Tablet,PharmaCorp,Europe,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Capsule,BioTech,Middle East,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Tablet,MedGen,Europe,Clonazepam
Rivotril,1,AD,10/7/2024 15:48,1,TRUE,Capsule,BioTech,Africa,Clonazepam
Rivotril,2,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,Africa,Clonazepam
Rivotril,2,AD,10/7/2024 15:48,1,TRUE,Injection,MediHealth,Europe,Clonazepam
Rivotril,2,AD,10/7/2024 15:48,1,TRUE,Tablet,CureWell,Africa,Clonazepam
Rivotril,2,AD,10/7/2024 15:48,2,TRUE,Tablet,MediHealth,Africa,Clonazepam
Rivotril,2,AD,10/7/2024 15:48,1,TRUE,Syrup,CureWell,North America,Clonazepam
Romycin,2,AD,10/7/2024 15:48,1,TRUE,Tablet,MediHealth,Middle East,Azithromycin Dihydrate (Ophthalmic)
Romycin,2,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,Middle East,Azithromycin Dihydrate (Ophthalmic)
Romycin,2,AD,10/7/2024 15:48,1,TRUE,Syrup,MedGen,Asia,Azithromycin Dihydrate (Ophthalmic)
Romycin,2,AD,10/7/2024 15:48,1,TRUE,Tablet,MediHealth,Asia,Azithromycin Dihydrate (Ophthalmic)
Romycin,2,AD,10/7/2024 15:48,1,TRUE,Syrup,PharmaCorp,Africa,Azithromycin Dihydrate (Ophthalmic)
Romycin,2,AD,10/7/2024 15:48,1,TRUE,Ointment,MediHealth,Middle East,Azithromycin Dihydrate (Ophthalmic)
Romycin,2,AD,10/7/2024 15:48,1,TRUE,Ointment,MedGen,Europe,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Tablet,MedGen,Asia,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Ointment,MediHealth,Middle East,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Tablet,PharmaCorp,Africa,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,2,TRUE,Syrup,PharmaCorp,Africa,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Syrup,MedGen,Europe,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Capsule,MedGen,Europe,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Tablet,BioTech,Middle East,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Ointment,BioTech,North America,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Tablet,CureWell,North America,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Syrup,PharmaCorp,Asia,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Syrup,MedGen,Europe,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Ointment,CureWell,Asia,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Capsule,MediHealth,Europe,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Capsule,MediHealth,Middle East,Azithromycin Dihydrate (Ophthalmic)
Romycin,1,AD,10/7/2024 15:48,1,TRUE,Syrup,BioTech,North America,Azithromycin Dihydrate (Ophthalmic)
